occupation,daily_income,work_days_per_month,monthly_transactions,savings_ratio,income_min,income_max,digital_payment_ratio,loan_history,financial_stability,income_consistency,monthly_income
4,0.26403784611103376,0.9500000000000002,0.18604651162790697,0.52475,0.23960523168720654,0.30704742386451295,0.2806451612903227,0,1,0.5956460794170615,0.30400837710833994
4,0.15917072491999443,0.3500000000000001,0.1744186046511628,0.2555,0.09489041906368409,0.22433295235092426,0.26774193548387104,0,0,0.06882428084518866,0.10838108919716494
1,0.6925504382913594,0.75,0.23255813953488372,0.33525,0.5122483918478329,0.7747887236713942,0.756989247311828,1,1,0.26173618027344525,0.5904294998831705
2,0.1641853346319744,0.25,0.10465116279069767,0.131,0.12340286257379876,0.20896228274149686,0.010752688172043012,0,0,0.3497658519705831,0.09387813384334462
2,0.2398552942813413,0.5,0.05813953488372093,0.0325,0.19358249726205012,0.26806335193203124,0.16451612903225807,0,0,0.5135884550371497,0.1838273346429777
1,0.7380269931821343,0.5,0.20930232558139536,0.31899999999999995,0.5840015609461346,0.7747887236713942,0.7903225806451615,1,1,0.4580019543017426,0.4936730331536179
2,0.07929873382496172,0.25,0.06976744186046513,0.0455,0.046117146489759425,0.10635602524618412,0.010752688172043012,0,0,0.3398322353789591,0.05428071966976192
0,0.7036315569778766,0.75,0.6395348837209303,0.1135,0.6015810873752188,0.8726486535180817,0.69247311827957,0,1,0.3111104407401133,0.59904459425545
4,0.02108251008765827,0.7000000000000002,0.19767441860465115,0.12775,0.0,0.03969348745291679,0.26344086021505386,1,0,0.3876620983879877,0.06426522894256315
1,0.6636983442326422,0.45000000000000007,0.2906976744186046,0.42474999999999996,0.5371731769030326,0.7747887236713942,0.6870967741935485,0,1,0.3299127123043275,0.4233321506148694
0,0.7772700709614581,0.7000000000000002,0.41860465116279066,0.4835,0.7704716826747566,0.8705598189301338,0.9602150537634411,1,2,0.7324440824403651,0.6286524798144575
3,0.8893223876443579,0.6500000000000001,0.6511627906976744,0.496,0.892829718400282,0.9878217002325305,0.2989247311827958,0,2,0.7698139527359833,0.6811561794155064
2,0.12533741477668012,0.4,0.08139534883720931,0.11875,0.06499326527272498,0.18261256341105003,0.05376344086021506,0,0,0.040006110823843644,0.09786331813107405
2,0.16803673299012103,0.3500000000000001,0.05813953488372093,0.132,0.1199096161834867,0.21988502964343426,0.08602150537634409,0,0,0.266993127196417,0.11306828901023772
4,0.3250925281758731,0.55,0.1744186046511628,0.45025000000000004,0.23035284935610972,0.3806689900963341,0.31397849462365596,0,1,0.2485427587962563,0.2504229228146392
2,0.26088214832336154,0.4,0.046511627906976744,0.03950000000000001,0.24871284885257872,0.26806335193203124,0.06451612903225808,0,0,0.8582685381875208,0.1737370730314228
2,0.14201753165437594,1.0,0.10465116279069767,0.0,0.10701922229635316,0.17877271114964727,0.03225806451612903,0,0,0.39891538073308297,0.20185196403382
1,0.6208097954640323,0.5,0.22093023255813954,0.502,0.49423456992157505,0.7747887236713942,0.6172043010752689,0,1,0.21246314121476217,0.4207679592914074
1,0.4631362181716989,1.0,0.3023255813953488,0.27125,0.3876118782965546,0.5774754941979945,0.7043010752688174,1,1,0.31474252120373936,0.501439166443104
1,0.20745234451092245,0.6000000000000001,0.20930232558139536,0.33325,0.1888241292060575,0.29201457116957846,0.5623655913978496,0,1,0.3711165364604365,0.1835189047450088
4,0.37004591623765126,0.9000000000000001,0.09302325581395349,0.273,0.2952642908395121,0.3806689900963341,0.3129032258064517,0,1,0.5641901549058626,0.38463285245731393
1,0.36550994851815777,0.55,0.15116279069767444,0.279,0.32808192449552487,0.43320515058188963,0.5548387096774194,0,1,0.5164035148992852,0.2768180834768461
4,0.048242660358981504,0.4,0.16279069767441862,0.014,0.005815783179546591,0.07957277420880468,0.08924731182795699,0,0,0.09441776334151841,0.054708056043547115
1,0.45846111033811043,0.4,0.3372093023255814,0.32625000000000004,0.34272208864663456,0.6081661608796753,0.7107526881720432,0,1,0.08891413216376787,0.28433567280814864
4,0.3449005148184221,0.6500000000000001,0.22093023255813954,0.15775,0.2634914840317728,0.3806689900963341,0.034408602150537634,1,0,0.40968728905099083,0.29175270222322225
3,0.35091136774732146,0.8,0.46511627906976744,0.6435000000000001,0.31765883256335053,0.412986808249489,0.7376344086021506,0,1,0.5437784715691258,0.3392036554654574
2,0.18166133296229306,0.15000000000000002,0.16279069767441862,0.09325,0.1280290537393472,0.2401878262044581,0.10860215053763442,1,0,0.22456829502554698,0.08378925687779634
0,0.8380687352163627,0.8,0.4883720930232558,0.19025,0.8104772215158802,0.887394361835697,0.8860215053763442,0,2,0.792899082224982,0.7330973665763763
0,0.3773535550299151,0.7000000000000002,0.6046511627906976,0.41674999999999995,0.37169400420448395,0.4181554070412306,0.7698924731182797,1,1,0.7691818942802022,0.3301712634029407
2,0.12425768749130373,0.7000000000000002,0.011627906976744186,0.15375,0.0728357607724166,0.17341831305493466,0.049462365591397855,1,0,0.15131490711611795,0.14127093195330281
4,0.2269041324613886,0.75,0.13953488372093023,0.34,0.20105993277861006,0.26639115820529136,0.19462365591397854,0,0,0.5690477536409404,0.22840947444030016
2,0.2602588006122165,0.7000000000000002,0.03488372093023256,0.22275,0.18470776318936544,0.26806335193203124,0.19032258064516133,0,0,0.458102792605134,0.24277656140472334
2,0.056090162793933473,0.8,0.19767441860465115,0.121,0.028040383187099532,0.07556964377206368,0.006451612903225806,0,0,0.397357846214591,0.10082438361617613
0,0.7006316961179908,1.0,0.36046511627906974,0.57875,0.6242714535681466,0.8462876736238183,0.6236559139784947,1,2,0.41727110090472963,0.7230102204183363
2,0.10321413663559204,0.3500000000000001,0.15116279069767444,0.28475,0.051618222787295914,0.149821801577605,0.046236559139784944,1,0,0.1016552259730541,0.07879847342777772
4,0.37841658550160007,0.8,0.13953488372093023,0.2905,0.30442855524364604,0.3806689900963341,0.11612903225806454,0,1,0.6087535805565543,0.3614431473003731
1,0.36233755391679423,0.55,0.5116279069767442,0.41674999999999995,0.3385427812535405,0.41742910067507083,0.3516129032258065,0,1,0.6218905075152741,0.2747463068894793
1,0.17921803255878663,0.45000000000000007,0.36046511627906974,0.4765,0.1888241292060575,0.21225599765780273,0.33978494623655925,0,1,0.8084063309373024,0.13706853132328886
0,0.5516015027132323,0.9500000000000002,0.5581395348837209,0.32625000000000004,0.42212892911542194,0.7255913203574103,0.5354838709677421,1,1,0.10182480241536962,0.5633477278824437
2,0.03287046055377765,1.0,0.1744186046511628,0.33275,0.0,0.05370725912246427,0.006451612903225806,0,1,0.24177401235143536,0.1000233659013613
1,0.7327341032419645,0.75,0.3837209302325581,0.39275,0.6575737358224549,0.7747887236713942,0.7623655913978495,1,2,0.6592432378646176,0.6216705754069561
3,0.9209684151941004,0.9000000000000001,0.5465116279069767,0.53875,0.8689875250191972,1.0,0.6752688172043012,1,2,0.6932695252148482,0.8643496923489655
2,0.06345345763183524,1.0,0.13953488372093023,0.0,0.04312743111066353,0.07697158396720927,0.1774193548387097,1,1,0.5674743455791498,0.12855572767474666
1,0.4228412411298177,0.5,0.03488372093023256,0.351,0.3764460781228364,0.5059427625541211,0.5795698924731184,1,1,0.4747694379205134,0.29763831315500244
4,0.1996104076805343,0.6000000000000001,0.27906976744186046,0.37650000000000006,0.17382519920945633,0.23553721334827238,0.25161290322580654,0,1,0.5586165970641128,0.17815374763095726
4,0.150816752469737,0.8500000000000001,0.18604651162790697,0.48175,0.11890884829869461,0.18594006001880514,0.30645161290322587,0,1,0.4495674823111586,0.18557735411456214
1,0.27108390148879924,0.3500000000000001,0.41860465116279066,0.54175,0.2518410352597591,0.3103523993446352,0.4096774193548388,1,1,0.6489850668004402,0.16754632073593936
4,0.20277723667733408,0.8500000000000001,0.12790697674418605,0.052750000000000005,0.18187540125127455,0.23474334359921406,0.08387096774193549,1,0,0.6180890667596526,0.22920616513634437
4,0.30690969806595236,0.7000000000000002,0.1744186046511628,0.223,0.28426843238207933,0.35382943623987256,0.324731182795699,0,1,0.6222682983561552,0.2775948698865456
1,0.5477779323779045,0.45000000000000007,0.24418604651162792,0.39075,0.4982691121489445,0.6497401624899359,0.6655913978494625,0,1,0.49868369683045954,0.35483855892966865
4,0.3756616112425212,0.7000000000000002,0.1744186046511628,0.3185,0.3413751431916313,0.3806689900963341,0.0946236559139785,1,1,0.7884151935850998,0.32890846624492653
3,0.6488493112564351,0.8500000000000001,0.5581395348837209,0.77725,0.5912649957829279,0.7710445862024311,0.6774193548387099,0,2,0.48605651825801655,0.60375221759712
4,0.3008821483233616,0.55,0.23255813953488372,0.017750000000000002,0.26292501164415466,0.3607321618593443,0.18602150537634413,0,0,0.484366665846536,0.23461199622683962
2,0.07391122860720745,0.55,0.11627906976744187,0.073,0.02237565931091781,0.11669885311157532,0.19032258064516133,1,0,0.021150598873037385,0.08638546814016079
1,0.5946180603868095,0.55,0.2906976744186046,0.38225000000000003,0.5525308727451252,0.6959704072382904,0.770967741935484,1,1,0.5498463982143333,0.4264403347381721
3,0.7710755530819535,1.0,0.627906976744186,0.58325,0.6367527285086672,0.977653411106294,0.6903225806451615,1,2,0.21887412471224543,0.7887307123138301
4,0.18322526784471962,0.6000000000000001,0.08139534883720931,0.05525000000000001,0.14767305731441738,0.2257799348013355,0.3483870967741936,1,0,0.4321004654269187,0.16694365356156915
1,0.7312647836371226,0.30000000000000004,0.43023255813953487,0.4475,0.6404599755787459,0.7747887236713942,0.4946236559139786,1,1,0.6124321291292716,0.3846183136742447
3,0.5742702101015722,0.7000000000000002,0.5465116279069767,0.34725,0.514086280038772,0.6891915478207995,0.5279569892473119,1,1,0.4505576966254654,0.47714174448088753
3,0.5070432725754834,0.8,0.627906976744186,0.54725,0.40903712282380195,0.6471389722483405,0.717204301075269,1,1,0.2209822109636781,0.4654449473401816
0,0.25269514401001814,0.8500000000000001,0.3372093023255814,0.418,0.25176550560807665,0.3416792878819443,0.9559139784946239,1,1,0.5057467116256729,0.27111991899820864
1,0.7644357868373451,0.6000000000000001,0.36046511627906974,0.69575,0.7100479613288182,0.7747887236713942,0.5580645161290324,1,2,0.8027754973447851,0.5645859475738406
4,0.2745902323639905,0.3500000000000001,0.20930232558139536,0.12125,0.2505318546305971,0.318617653185895,0.16559139784946236,1,0,0.602089110003561,0.16940001557726758
0,0.5504772505913453,0.6000000000000001,0.5232558139534883,0.74125,0.41735167864650874,0.7275844401529186,0.5591397849462367,0,2,0.08433300597229088,0.4182035948871946
3,0.3983804090719354,0.7000000000000002,0.34883720930232553,0.73525,0.31470688201009583,0.5226027667205297,0.3150537634408603,0,1,0.1899378100827247,0.3458648412416814
2,0.03922638096563236,0.4,0.09302325581395349,0.21275,0.003600246730195489,0.0633125200578793,0.0946236559139785,0,0,0.20109826569934897,0.0496610213495106
2,0.1446778906358703,0.9000000000000001,0.12790697674418605,0.04975,0.10671080955198331,0.1844255141854953,0.15268817204301077,0,0,0.3621911130576241,0.18839320484972263
1,0.22810630304716847,0.55,0.2906976744186046,0.57125,0.1888241292060575,0.2955503882079376,0.6247311827956991,0,1,0.35556074681348804,0.18708471437349095
0,0.46610825100876574,0.25,0.4767441860465116,0.44975,0.34394315134883374,0.6225515311551648,0.6021505376344086,0,1,0.06271297290616173,0.23471740240409164
4,0.3168276053986364,0.7000000000000002,0.23255813953488372,0.31825,0.23490980500761593,0.3806689900963341,0.11397849462365592,0,1,0.2707020446280566,0.2849971874377991
1,0.7136440795881451,0.6000000000000001,0.41860465116279066,0.48775,0.6778345648862649,0.7747887236713942,0.3290322580645162,0,1,0.7146624945836602,0.5298361790693448
2,0.14032002226241827,1.0,0.0,0.24875000000000003,0.09363159153564371,0.18730821852250146,0.033333333333333326,0,0,0.24236450037380308,0.20026827516377768
2,0.04390148879922082,0.6500000000000001,0.023255813953488372,0.01725,0.025522728131018774,0.0531554914954592,0.15376344086021507,0,0,0.5980113041985196,0.07645997940339065
1,0.3119521358007513,0.6500000000000001,0.27906976744186046,0.41700000000000004,0.2775777640705447,0.3700221270078993,0.5258064516129033,0,1,0.5202920905563879,0.26818602719098594
4,0.07270905802142758,0.3500000000000001,0.24418604651162792,0.268,0.04303931318370069,0.09577672554064784,0.13655913978494624,0,0,0.39261105391174156,0.0626713283082222
2,0.028518157784889364,0.6000000000000001,0.08139534883720931,0.34349999999999997,0.0,0.053634065457657476,0.1752688172043011,0,0,0.24247686856272943,0.06109888968698346
1,0.3424627800194796,0.25,0.27906976744186046,0.55975,0.28485378718261817,0.4252383016817652,0.7591397849462367,0,1,0.35209489232141733,0.17703997299940286
2,0.07390009739807984,0.6500000000000001,0.1744186046511628,0.0285,0.032893163307695206,0.10726250063340673,0.0924731182795699,0,0,0.19308935752925827,0.09791680008307874
4,0.28366773340754137,0.6500000000000001,0.26744186046511625,0.11174999999999999,0.19128513702337646,0.3806689900963341,0.03870967741935484,0,0,0.05856667156147277,0.24795531055013717
2,0.14024210379852506,0.15000000000000002,0.08139534883720931,0.0195,0.10054255466458542,0.18097415137575945,0.08172043010752689,0,0,0.33343807502985157,0.06704438655854889
2,0.22190065395853623,0.75,0.10465116279069767,0.09275,0.17404549402686337,0.26806335193203124,0.13870967741935486,0,0,0.3914412946194361,0.22451948456552404
4,0.11448448587727841,0.75,0.05813953488372093,0.1755,0.10168808771510215,0.12783555072602487,0.11290322580645162,0,0,0.7248836377682621,0.1410080222928007
1,0.6377514957562265,0.3500000000000001,0.43023255813953487,0.28175,0.5953435969737786,0.744948229557854,0.6301075268817206,1,1,0.5566123236548786,0.3613927808018832
4,0.20564352302768887,0.6000000000000001,0.13953488372093023,0.342,0.1546847266456023,0.26486535180816506,0.28924731182795704,0,0,0.2847459611752121,0.18228137737661504
4,0.1761792124669542,0.45000000000000007,0.24418604651162792,0.219,0.1336560127896877,0.22406269881932994,0.13763440860215054,0,0,0.3428477541413102,0.13527299161423761
3,0.7460581605676916,0.6500000000000001,0.6744186046511628,0.988,0.6512166568058511,0.9140987889263616,0.6451612903225807,0,2,0.3571698826641063,0.5786849324552371
1,0.49370251843606505,0.55,0.43023255813953487,0.6295000000000001,0.3972670854366243,0.6306816582306276,0.613978494623656,1,1,0.21973063091375833,0.36053603108530285
0,0.8181327396688465,0.6500000000000001,0.5465116279069767,0.58975,0.8139578796309119,0.887394361835697,0.9774193548387099,1,2,0.8013618481538438,0.6302370340882539
1,0.5320662306943091,0.5,0.3023255813953488,0.217,0.46698095393950073,0.645945352483799,0.356989247311828,0,1,0.40856291627864905,0.3655725078535391
0,0.7151746208431891,1.0,0.43023255813953487,0.597,0.5721496997696345,0.887394361835697,0.9774193548387099,0,2,0.21343681839792472,0.7365780204754528
0,0.42034228468067336,0.4,0.2906976744186046,0.76625,0.39638590616699604,0.4830444060334101,0.8784946236559141,0,1,0.6290621252611917,0.2629979316850276
2,0.02886322526784471,0.9000000000000001,0.09302325581395349,0.10075,0.0,0.054664407046860874,0.008602150537634409,0,0,0.2326352174176829,0.08754735922044429
2,0.2363155697787672,0.5,0.12790697674418605,0.22825,0.19408602827326632,0.26806335193203124,0.05698924731182796,0,0,0.5167365777283279,0.18162574749249263
1,0.7213023514679281,0.6500000000000001,0.34883720930232553,0.34500000000000003,0.5521406362114327,0.7747887236713942,0.5215053763440861,0,2,0.3708530641147916,0.5609780793229082
1,0.455800751356616,0.30000000000000004,0.36046511627906974,0.30925,0.3805624441395285,0.5689399868251404,0.7182795698924732,0,1,0.31183692582577516,0.24755497477348057
3,0.5740030610825101,0.8,0.627906976744186,0.7040000000000001,0.5325532798751242,0.6721261633569993,0.5419354838709679,0,2,0.5489230888501246,0.5195856446825268
3,0.3438653123695561,0.7000000000000002,0.4767441860465116,0.6809999999999999,0.31470688201009583,0.4244669530603397,0.46451612903225814,1,1,0.48828581049518793,0.30517701833790556
3,0.7473605120356197,0.8,0.6395348837209303,0.6265,0.5791361925502587,0.9812061189903778,0.5354838709677421,0,2,0.08519286464275133,0.659754744576082
4,0.05426464449700849,0.7000000000000002,0.046511627906976744,0.177,0.029884565515678696,0.0702208759592593,0.14731182795698927,1,0,0.47177168964737204,0.08903100741651018
0,0.6329094197857241,0.7000000000000002,0.46511627906976744,0.5035,0.47987764196427446,0.8384278000799501,0.9215053763440861,0,1,0.06386433838315608,0.5209076354573227
3,0.4287073883400584,0.9500000000000002,0.6162790697674418,0.43225,0.359942849230227,0.5325627354161624,0.44301075268817214,0,1,0.3338676992488947,0.4525156421728558
4,0.17265061917350769,0.4,0.13953488372093023,0.312,0.11489948262188598,0.23370174144619427,0.21720430107526884,0,0,0.16543966448115333,0.12434778846070635
4,0.18482816195909277,0.7000000000000002,0.25581395348837205,0.27825,0.11246994549276804,0.26050751361120655,0.17204301075268819,0,0,0.03559298623990026,0.18647823942260264
0,0.5202671490190621,0.7000000000000002,0.37209302325581395,0.44275000000000003,0.4365299160362039,0.6493010005010951,0.9430107526881722,1,1,0.3036003732873078,0.4368360838749318
2,0.16358424933908447,0.3500000000000001,0.11627906976744187,0.1185,0.14555822706730953,0.1879331798143133,0.03978494623655915,1,0,0.6464297941068546,0.11071439079902728
3,0.28809238903575896,0.8,0.6046511627906976,0.73875,0.31470688201009583,0.3811475640585324,0.3483870967741936,1,1,0.6567128637576334,0.28841103216705755
4,0.18511200779184636,0.8500000000000001,0.13953488372093023,0.0,0.11207970895907551,0.26143651012606206,0.1795698924731183,1,0,0.02946893953344354,0.21437349095220376
0,0.7557367469041324,0.6500000000000001,0.41860465116279066,0.47625,0.7091919586097508,0.881820382746564,0.9784946236559142,1,2,0.5578660066691217,0.5856076432459565
4,0.34360372895505775,0.6500000000000001,0.22093023255813954,0.1005,0.2541006306725916,0.3806689900963341,0.0913978494623656,0,0,0.36402202045838616,0.2908251624795548
4,0.06426603589814942,0.9500000000000002,0.19767441860465115,0.0935,0.014067397625851269,0.10461626813654562,0.23440860215053763,0,0,0.011226488441986149,0.12384412347580764
4,0.25767636009461525,0.30000000000000004,0.22093023255813954,0.08925000000000001,0.24028499855234836,0.29356852897624586,0.03548387096774194,1,0,0.6664302340907489,0.14897371768798734
0,0.6756532628356754,0.6500000000000001,0.5697674418604651,0.454,0.6342602500031471,0.7868150058273418,0.8516129032258066,1,2,0.5680822770841478,0.5283270880029078
0,0.4710783358842354,0.8,0.313953488372093,0.623,0.4071299991188208,0.5760904448485735,0.881720430107527,0,1,0.3867859471958206,0.4363653042326898
2,0.1010435508557117,0.4,0.09302325581395349,0.27875,0.08047054972998152,0.11962096942193898,0.043010752688172046,1,0,0.5859263226924687,0.08426436353880903
1,0.26792263809656325,0.6000000000000001,0.18604651162790697,0.7625,0.193702085877214,0.3559689433649943,0.7731182795698925,0,1,0.14995302361806684,0.22489039661454055
3,0.6043411715597606,0.6500000000000001,0.8255813953488371,0.28500000000000003,0.600341142260099,0.6728749908507918,0.5473118279569894,0,1,0.7560899983280376,0.4773203638157383
1,0.2609878948100738,0.6500000000000001,0.26744186046511625,0.59675,0.19887586701745996,0.33731581940307753,0.3268817204301076,1,1,0.24323012643398711,0.23173331717912996
0,0.6931904828161958,0.6000000000000001,0.5116279069767442,0.6615,0.6519593650473949,0.8064646896870127,0.8000000000000002,1,2,0.5716149540923572,0.5158426003652004
2,0.1339529706414359,0.9500000000000002,0.08139534883720931,0.0,0.09088105338687547,0.17688656671039515,0.04193548387096774,1,0,0.27937249741759373,0.18669130182686733
1,0.35091136774732146,0.55,0.27906976744186046,0.47875,0.26653784664963054,0.458727218471829,0.817204301075269,0,1,0.16978493540731088,0.2672842764791914
2,0.2548712953944622,0.3500000000000001,0.10465116279069767,0.03225,0.1885471871498886,0.26806335193203124,0.15268817204301077,0,0,0.48210722812536777,0.15897518887436934
1,0.6682732711840823,0.75,0.2906976744186046,0.19724999999999998,0.6448406953763266,0.7624133640371373,0.5204301075268818,1,1,0.6537788080865561,0.5715550440057809
0,0.7323389453179352,0.9000000000000001,0.3953488372093023,0.29575,0.7145986228426844,0.8296389300212261,0.8913978494623657,0,2,0.6832786536588753,0.7001002137547273
2,0.17900653958536242,0.10000000000000009,0.12790697674418605,0.29475,0.1201236168632536,0.24188817134073903,0.17204301075268819,0,0,0.16373226597337598,0.07367805249539172
1,0.29014609711979966,0.45000000000000007,0.3255813953488372,0.38575,0.24398595148478708,0.3559520525192697,0.3150537634408603,0,1,0.40706620233995006,0.20261230777219114
3,0.8943036037289551,0.9500000000000002,0.5,0.48775,0.77867294401994,1.0,0.44301075268817214,1,2,0.4956402205459083,0.8724136976106204
1,0.47686656463058286,0.7000000000000002,0.34883720930232553,0.31325,0.3444529764976901,0.6438621481777593,0.760215053763441,0,1,0.021540333961258762,0.404443675196663
2,0.24141366355920404,1.0,0.13953488372093023,0.14575,0.2101549616687018,0.26806335193203124,0.1817204301075269,1,1,0.6172010431105519,0.2945834379029536
3,0.6404396827605398,0.9000000000000001,0.6395348837209303,0.63925,0.5757877113256713,0.7678747374881061,0.6279569892473119,1,2,0.45037903621268893,0.6200787517416251
0,0.7660108529288994,0.45000000000000007,0.43023255813953487,0.521,0.6470625259633178,0.887394361835697,0.5688172043010754,0,1,0.3955775780458748,0.48378527602052745
4,0.03312647836371224,0.20000000000000007,0.22093023255813954,0.22175,0.0,0.06340260456841076,0.22150537634408604,1,0,0.15347292284747804,0.028241239950498903
3,0.9365465423681647,0.7000000000000002,0.8255813953488371,0.12175,0.8688490539911127,1.0,0.30107526881720437,0,1,0.6929665184058218,0.7475298780646111
0,0.4724586058160567,0.9500000000000002,0.25581395348837205,0.7887500000000001,0.4579236898752502,0.5334410593938439,0.5430107526881721,1,2,0.6975317609640335,0.49197268785752
1,0.6682064839293168,0.6000000000000001,0.2906976744186046,0.5585,0.6537406059995721,0.7543282792169406,0.6301075268817206,1,1,0.6983184709065837,0.4987494915752946
4,0.025473772088493107,0.6000000000000001,0.15116279069767444,0.52325,0.00695502209242313,0.03248672661040139,0.28709677419354845,0,1,0.580823547144053,0.059016035931563876
0,0.6288910532906636,0.8,0.15116279069767444,0.3155,0.5588438927982478,0.7596657864659284,0.9236559139784948,1,1,0.42116701198003015,0.5639656261628864
0,0.22614164463614858,0.75,0.43023255813953487,0.448,0.25176550560807665,0.29430046562431383,0.8107526881720432,1,1,0.7299834345523062,0.2278166728687269
2,0.19916515931543063,0.25,0.05813953488372093,0.19425,0.14861717796044766,0.2571856472853596,0.16129032258064518,0,0,0.2811726317759975,0.11019532162730522
3,0.6955057743147349,0.75,0.6976744186046512,0.6795,0.536254232807563,0.9146505565533667,0.48064516129032275,1,2,0.08399827946847149,0.5927271468503631
0,0.8263587032141365,0.6000000000000001,0.627906976744186,0.6507499999999999,0.7867734991628796,0.887394361835697,0.6666666666666669,1,2,0.735266575013237,0.6069512691146055
4,0.131960484207597,0.8,0.15116279069767444,0.40225,0.08456173919611276,0.1785080878999612,0.21182795698924733,0,1,0.21885928701474144,0.1621697402923334
1,0.3595436204257687,0.45000000000000007,0.12790697674418605,0.3365,0.2978637696849155,0.44816480961201727,0.7806451612903227,1,1,0.33462481662884946,0.24361704153072614
1,0.25819396131904826,0.4,0.3837209302325581,0.47350000000000003,0.2022621130678886,0.3286282944187016,0.4333333333333334,0,1,0.2945778802502803,0.17223230898375638
0,0.7166439404480311,0.7000000000000002,0.45348837209302323,0.472,0.6331776583290323,0.870717466823564,0.7376344086021506,0,2,0.39269609992918153,0.5834036329649599
4,0.2695310978155002,0.6000000000000001,0.24418604651162792,0.07725,0.21100467025012903,0.34374560134225923,0.04408602150537634,1,0,0.28320916322399525,0.22599084402828143
2,0.24181438708779737,0.30000000000000004,0.15116279069767444,0.282,0.1796158058384421,0.26806335193203124,0.16451612903225807,0,0,0.42626740189059475,0.14108123545039938
0,0.8036399053847224,0.75,0.5,0.524,0.7312654993139389,0.887394361835697,0.7741935483870969,1,2,0.6003061180030478,0.6767967945444948
3,0.7057576179212466,0.6000000000000001,0.686046511627907,0.6155,0.647849293168343,0.8355619865886685,0.6107526881720431,1,2,0.49889095559690233,0.5244405597431482
1,0.4805398636426882,0.6500000000000001,0.34883720930232553,0.46775,0.386315285942673,0.6138471153250644,0.6784946236559142,1,1,0.22201617189754996,0.38877017472501796
3,0.9341199387783499,0.75,0.8953488372093023,0.27,0.8238900288271505,1.0,0.3279569892473119,1,2,0.5945857167297299,0.7782394226026154
4,0.32349519966606366,1.0,0.16279069767441862,0.0195,0.31545588438927985,0.359493499839537,0.3301075268817205,0,1,0.7559715778526723,0.3711612852976556
3,0.6935912063447891,0.8500000000000001,0.5930232558139534,0.6317499999999999,0.5669759186293886,0.8832955166065164,0.4451612903225807,0,2,0.2076983651662232,0.6413199138057861
4,0.015383331014331425,0.45000000000000007,0.1744186046511628,0.33849999999999997,0.0,0.025201141821171003,0.3505376344086022,0,0,0.5669654230921404,0.04026394814500704
1,0.5336134687630443,0.6500000000000001,0.3837209302325581,0.235,0.394075957653042,0.7142857142857142,0.706451612903226,1,1,0.04089863025001983,0.42673162964180933
0,0.7975233059691108,0.7000000000000002,0.40697674418604646,1.0,0.6322524200959228,0.887394361835697,0.6451612903225807,0,2,0.3595687385691797,0.6437686602684483
4,0.14316404619451786,0.8500000000000001,0.20930232558139536,0.0,0.1308173567139566,0.1598099216827787,0.16344086021505377,1,0,0.7289322587755109,0.1791517312402101
1,0.24706275219145682,0.8,0.19767441860465115,0.2435,0.1888241292060575,0.3325188192172782,0.7870967741935485,0,1,0.2072841104057288,0.2552362984950629
0,0.5231223041602894,0.9500000000000002,0.441860465116279,0.40225,0.42732159266858843,0.6633204024525508,0.7440860215053764,1,1,0.24311291179875605,0.5376637560253736
0,0.6899568665646305,0.8,0.40697674418604646,0.33525,0.5401628922821284,0.887394361835697,0.870967741935484,1,2,0.13566507074787593,0.6133407181120353
0,0.7494921385835536,0.9000000000000001,0.5581395348837209,0.22325,0.6468862901093921,0.887394361835697,0.8268817204301077,1,2,0.3951490835684641,0.7150363902278608
0,0.2426213997495478,0.9000000000000001,0.46511627906976744,0.45925,0.25176550560807665,0.2992100714482775,0.8806451612903227,1,1,0.7044265172318174,0.2736777063338901
2,0.20731320439682757,0.6500000000000001,0.16279069767441862,0.0,0.18395876081018142,0.24206271007989377,0.003225806451612901,0,0,0.5902434802886656,0.1933419296772909
1,0.6781911785167662,0.75,0.313953488372093,0.2465,0.6066919271390627,0.7747887236713942,0.4752688172043012,0,1,0.5200667012642002,0.5792657914550033
1,0.5114623625991372,0.7000000000000002,0.3953488372093023,0.32275,0.4854290713629326,0.5877451283985788,0.670967741935484,0,1,0.6265364654283021,0.43026455392763496
4,0.29851676638374836,0.8,0.15116279069767444,0.0,0.20417553091050994,0.3806689900963341,0.3107526881720431,0,0,0.12124929225695147,0.29683971857069913
3,0.2941088075692222,0.75,0.40697674418604646,0.18675,0.31470688201009583,0.3754666096131433,0.6946236559139787,1,1,0.6809586191551287,0.2806582260953848
2,0.26212327814108805,0.8,0.15116279069767444,0.0435,0.2393345837686779,0.26806335193203124,0.16129032258064518,0,1,0.7996347530643273,0.2674135678000571
1,0.3681424794768331,0.4,0.25581395348837205,0.36975,0.3044789083447677,0.4596393241409597,0.7548387096774195,0,1,0.32683127402744105,0.23377809316936818
2,0.2622902462780019,0.5,0.12790697674418605,0.15625,0.19603721094172888,0.26806335193203124,0.12473118279569895,1,0,0.5289355531566431,0.19778110477443253
3,0.8016641157645749,0.8,0.6162790697674418,0.8185,0.6166240763353015,1.0,0.6086021505376344,0,2,0.14103961576463253,0.7036622156066914
4,0.035013218310839006,0.8500000000000001,0.11627906976744187,0.06475,0.0012336509774795723,0.05691088952823872,0.09892473118279571,0,0,0.22817542522833234,0.0883424921897311
2,0.03537498260748573,0.55,0.08139534883720931,0.21925,0.014917106207278541,0.045402593307846933,0.0946236559139785,0,0,0.5397265828351447,0.06121883464730471
